y_true,y_pred,prob_class_Bundesliga,prob_class_Bundesliga 2,prob_class_EFL Championship,prob_class_LaLiga,prob_class_LaLiga 2,prob_class_Ligue 1,prob_class_Ligue 2,prob_class_Premier League,prob_class_Serie A,prob_class_Serie B,erreur,pays_true,pays_pred,meme_pays
LaLiga 2,LaLiga,0.0003948112993534,0.0018254225716634,0.0206016156139318,0.5986770300725357,0.3776963307181288,2.77002581236864e-05,0.0006915310388822,1.9011333179403685e-05,8.187084499487612e-06,5.8360009702117965e-05,True,Espagne,Espagne,True
LaLiga 2,LaLiga,0.0001183508727673,0.0002156051139319,0.0002562740643204,0.9755704282786976,0.022291041238249,0.0001658175666399,0.0001389112267599,0.0012198772077455,1.4271780596376243e-05,9.422650291701552e-06,True,Espagne,Espagne,True
Bundesliga 2,LaLiga,0.0352505120139798,0.2248180086264811,0.0292208038912798,0.6826147466518444,0.0095469479015643,0.0060307053132485,1.626331915938213e-05,0.0104556434434109,0.0011922690519561,0.0008540997870754,True,Allemagne,Espagne,False
Premier League,EFL Championship,9.922743777250918e-05,0.0004120840018706,0.5676645803331464,7.077932861457255e-05,0.0023652909603999,0.0003088250795457,0.0008444142311032,0.4206799192164285,0.000267149159247,0.0072877302518712,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0003355426992696,0.0002376095014439,0.908321004737507,6.722111511605716e-05,0.0013266180306768,0.0002945956417017,0.0015315230882023,0.0876696818839957,5.038094323115186e-05,0.0001658223588553,True,Angleterre,Angleterre,True
Bundesliga 2,Bundesliga,0.6672129575891314,0.0926945408929697,0.0040193751682094,0.0001166649250281,0.0044336788793382,0.0339598485120571,0.0078925352705138,0.0005630796492317,0.0004190809660174,0.188688238147503,True,Allemagne,Allemagne,True
Premier League,EFL Championship,0.0020134527760827,8.169467990731507e-05,0.6614393113744506,9.184927697208078e-05,7.459511262901785e-05,0.0003391120786057,5.932143925644092e-05,0.3358269896374823,1.164398545315492e-05,6.20296391604568e-05,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0002544752730994,0.0045791700224563,0.7231431903896878,0.0003718605765203,2.037932273060444e-05,0.0002500175683486,6.916298224324571e-06,0.2711631098408978,0.0001933540197274,1.7526688307164687e-05,True,Angleterre,Angleterre,True
Bundesliga 2,Bundesliga,0.9987458800587636,0.0011972121843342,6.379111416836606e-06,1.4208733729367764e-05,9.441149945146072e-07,1.6322279197416946e-05,1.2714402016396918e-05,5.012113289869988e-06,8.643749653624369e-07,4.6262729234462476e-07,True,Allemagne,Allemagne,True
Bundesliga,Bundesliga 2,0.1650555973780338,0.8325901674334207,0.001448757458795,0.0002494436243983,3.0760401785693403e-05,3.642626862106462e-05,0.0004491046587949,8.841745082491374e-05,2.13748635893871e-05,2.9950461736127838e-05,True,Allemagne,Allemagne,True
EFL Championship,Premier League,0.0006306336495756,0.0003364332490572,0.4906265952148339,4.58536103754361e-05,2.5859933905631167e-05,0.0002415192075013,0.000114836316545,0.5079511102908486,2.5301161256843303e-06,2.462841123146367e-05,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.0083281236934375,0.0044268175231932,0.3246645810679133,0.000110037825825,9.797187465181502e-05,0.0006793607486735,0.00040915696547,0.66086852678039,0.0001219722198223,0.0002934513006231,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0004123408740555,0.0004554534616454,0.6414619275392089,0.000652503641059,0.0020743088695061,0.0063355779664251,0.0005865932684495,0.3469353381734607,1.3331627341835149e-05,0.0010726245788475,True,Angleterre,Angleterre,True
Serie A,Serie B,0.0002416361618872,0.0013215213494614,0.0126974750872136,4.411171108713745e-05,0.0038865534979051,0.0002978122176572,0.0050100515460669,0.0008577482984601,0.3041313175311845,0.6715117725990766,True,Italie,Italie,True
LaLiga,LaLiga 2,0.0012067518822497,0.0008984733284782,0.0016827411372934,0.0759587513999574,0.9191867458644492,7.801086936983013e-05,0.0001763245132287,3.702957093015076e-05,1.7508555908401054e-06,0.0007734205784521,True,Espagne,Espagne,True
Premier League,EFL Championship,0.0001387839177832,0.000168262402465,0.5929362236181703,5.7354188802414336e-05,0.0003960105119478,0.0004162482000535,0.0002713532125362,0.4053184979158444,4.528151504365596e-06,0.0002927378808924,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,3.785832719124122e-05,0.003916962483184,6.26902572882461e-05,0.992300829902392,0.0027823625905483,7.875740392244214e-05,0.0007848788854178,2.2935897417359107e-05,9.922102688479249e-06,2.8021499498982696e-06,True,Espagne,Espagne,True
Ligue 2,Ligue 1,0.0004057527907188,0.0018923251894775,0.0730860916820156,0.0001600330350731,0.0002595257729528,0.8767447272991105,0.0365261410580136,0.0103753202848063,0.0001699920318724,0.0003800908559592,True,France,France,True
LaLiga 2,LaLiga,0.0047537417024264,0.005126790168834,0.0073092180587404,0.4784122574384184,0.4705150474848511,0.0010558844831677,0.0005765688004395,0.0320404620807991,7.814218608827153e-05,0.000131887596235,True,Espagne,Espagne,True
Bundesliga 2,Bundesliga,0.9404030082860594,0.0576266397383672,0.0001227165189603,0.000704471555139,7.845612776305473e-05,5.871737917074796e-05,0.0001680312036817,0.0001518091380269,0.0004057604442033,0.0002803896086279,True,Allemagne,Allemagne,True
Bundesliga 2,Bundesliga,0.9791321278811552,0.0048038601607069,0.0070228551143586,0.0001596441183765,9.787386511056907e-06,8.588449798321951e-05,8.921007220675749e-07,0.0086282956018453,0.0001285710804223,2.8082057918512e-05,True,Allemagne,Allemagne,True
EFL Championship,Premier League,4.669851052043792e-05,0.0002684993598428,0.3806898179990171,9.699068651243024e-06,0.0001357475640107,7.861248982206725e-05,0.0007756639419123,0.6177060516600644,9.013806388793009e-05,0.0001990713422706,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,0.0076854068644228,8.054657328060434e-05,1.7976590661393123e-05,0.9649311439558912,0.0245447677724947,0.0010952509031412,0.0001162700746039,0.0008787111857994,9.338550409325236e-05,0.000556540575611,True,Espagne,Espagne,True
LaLiga,LaLiga 2,2.322841571152841e-05,2.641382567609575e-05,0.000809609907662,0.0269293640875,0.9675577629234998,1.220525124081366e-05,1.7632203241987994e-05,0.0045483517912833,2.1013367999113294e-06,7.333025738440436e-05,True,Espagne,Espagne,True
LaLiga 2,LaLiga,0.0002932072930616,0.0007856822133115,0.0001208878212616,0.6364090910067424,0.3376037118503087,0.0024021236319146,0.0001138390888273,0.0200578469278184,0.0013119322868364,0.0009016778799171,True,Espagne,Espagne,True
Bundesliga 2,EFL Championship,0.0008551923657296,0.12636584743775,0.8525611438053544,9.574827209516368e-05,0.0093232199809729,5.8153175610624845e-06,0.0072521519080007,0.0030282635122628,0.0002384677605221,0.000274149639751,True,Allemagne,Angleterre,False
Bundesliga 2,LaLiga 2,2.4088610662631184e-06,0.0236557431630199,0.0112128280481504,3.9738555258896763e-07,0.9607820328977338,3.852671839869091e-07,0.0042594985054726,1.6732513562994849e-06,4.569219003098105e-06,8.046340146097749e-05,True,Allemagne,Espagne,False
Premier League,EFL Championship,0.0006068579767256,8.631698588646167e-05,0.9873988718922042,0.0001223208222848,3.1922653891033195e-05,0.0001781420896807,9.515752737682172e-05,0.011470532689719,4.982418766141624e-06,4.894943465010288e-06,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,0.0002412938604645,0.0004478526493873,0.0004491301299716,0.0041450012913665,0.0011129680990301,0.9740910759396674,0.012603253787018,0.0051370531526259,0.0001694326405145,0.0016029384499538,True,France,France,True
Bundesliga 2,Bundesliga,0.4953959358766242,0.438019309337112,0.008003534771978,0.0058889149878701,0.0070554391634892,0.0001237113557142,0.0051756822360922,0.037650108574059,0.0002926254394947,0.0023947382575658,True,Allemagne,Allemagne,True
Serie B,Serie A,0.0003685298271549,0.0032902206203069,0.0009821327707365,0.0023995541320891,0.0242663729028083,3.232283317598064e-06,0.002762038149845,0.0009666158685078,0.8471958988178268,0.1177654046274068,True,Italie,Italie,True
EFL Championship,Premier League,4.030569786272132e-05,0.0002302496838812,0.2418776011460826,1.5323455412709604e-05,0.000480421270089,0.0001144683118393,0.0014808736314926,0.7541484753926422,2.978411325386859e-05,0.0015824972974436,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0001444177815963,0.0005369474243491,0.5292350565668567,0.0025194129880358,0.0001780067701199,0.000739490405605,6.972396045572254e-06,0.4665620722203186,6.220439243473513e-05,1.5419054638093142e-05,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,2.2280707356465783e-05,1.851914518996712e-05,2.886674730277252e-05,6.90201286369939e-05,1.337521125969251e-05,0.9988253316287812,0.0005307581189251,0.0004754263885327,4.0168824855862064e-06,1.240504152947713e-05,True,France,France,True
Serie B,Serie A,9.899058662843422e-06,0.0024403807226713,0.0004860682965178,0.0005657739240532,0.0001947571088107,6.427832966671965e-05,1.907418986832809e-05,0.0004301368136292,0.8961516224723488,0.0996380090837708,True,Italie,Italie,True
Bundesliga 2,Serie B,5.816437602150556e-06,0.2704460811861419,0.009206775068337,1.0483102610482494e-06,5.163211015192466e-06,4.894422972977593e-07,0.0052031572353566,4.914144452016094e-06,3.3705709208638943e-06,0.7151231843936159,True,Allemagne,Italie,False
Bundesliga 2,EFL Championship,0.0004038602759994,0.0744566495245323,0.9108867886234192,3.2891204628333484e-05,0.0003764493222189,7.653811523202994e-05,0.0029540221043924,0.009614028126367,0.0001492419623125,0.0010495307408975,True,Allemagne,Angleterre,False
LaLiga,LaLiga 2,0.0048952568053763,0.0010420515679129,0.0001080517209081,0.2035203672036042,0.7855930784605409,0.0006940374548218,1.8834261515828567e-05,0.0034509341357963,9.196330007591282e-05,0.0005854250894475,True,Espagne,Espagne,True
EFL Championship,Premier League,0.000768444323396,0.0002392060983803,0.3433761109239643,2.6489623684521427e-05,1.883595490421961e-05,8.153608672995322e-05,6.652273562566348e-06,0.6554473373725305,1.8796028997692147e-05,1.659131384987532e-05,True,Angleterre,Angleterre,True
Premier League,EFL Championship,2.616227047347138e-05,0.0001524266232149,0.762500878250094,1.6890743296875763e-05,0.0003653033952458,9.22701487204212e-05,0.0002133022682374,0.2361097244628902,0.0001244648215035,0.000398577016323,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.0047262382895805,0.0010503228299018,0.1697015488340742,5.300415454973202e-05,8.683522823770274e-05,0.000132694280397,0.0001066620627747,0.824074500873324,5.2852818010518414e-05,1.534062914957663e-05,True,Angleterre,Angleterre,True
Serie B,Premier League,5.6979734853815376e-05,0.0021191966626524,0.0333213544771664,0.0001841320836148,0.0056334336382806,0.0047016673522026,0.0001195603341426,0.7452739295107687,0.0244632859779891,0.1841264602283286,True,Italie,Angleterre,False
Ligue 2,Ligue 1,0.0002195896520758,0.0006075661358689,0.0009452595662597,0.0005025630332785,0.000128884921735,0.9383893024687344,0.0568829503863742,0.002193643928422,2.9534760765277823e-05,0.0001007051464859,True,France,France,True
Ligue 2,Premier League,0.0006380840296591,0.001143462677472,0.1620347595422674,0.0001777379522006,0.0175580879340105,0.0141514969141299,0.3792470719132688,0.4131039795241992,0.004324854087527,0.007620465425265,True,France,Angleterre,False
Premier League,EFL Championship,9.429619233364307e-07,0.0006492821839345,0.9156462651845184,9.621811674782751e-06,8.348450472248523e-05,1.3053324720425864e-06,8.07645339617568e-05,0.08331332596503,6.183862908577422e-05,0.000153168892677,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.000676581939778,0.000356360700564,0.2578138546571689,0.0327896153516833,0.027122055304095,0.0007829512351728,3.2272058466932446e-05,0.6783963207195138,0.0003261350445007,0.0017038529890563,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,0.0034933228491935,0.0021982263573949,0.0022772815217808,0.000725285008783,0.0003202730393759,0.773585896979552,0.2152089429535113,0.0021300950027511,2.0868808495901285e-05,3.98074791613644e-05,True,France,France,True
Bundesliga 2,Bundesliga,0.599418894416022,0.378948142437396,0.0009852777485245,0.0145906554324749,0.0001710709205636,0.0011760499544994,5.636120020071316e-06,0.0043570063266307,0.0003066273796159,4.063926425278327e-05,True,Allemagne,Allemagne,True
Premier League,EFL Championship,8.45162165946494e-05,0.0007699016927833,0.903939431395138,0.0002217819488206,0.0028747538433828,0.0001507222064251,0.0006131771374141,0.090274374187418,0.0006077340956654,0.0004636072763576,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,0.0012282630079239,0.0004666845705315,0.0002964246879317,0.9799618219240662,0.007739389481497,0.0022464774469365,0.0013576577980173,0.0065567830237176,5.025270134962792e-05,9.624535802846856e-05,True,Espagne,Espagne,True
Premier League,EFL Championship,7.497062730920664e-06,0.0001726005822958,0.9696839300541684,1.957700144367376e-05,0.0007169560795756,9.618540854829334e-05,1.4334182683584875e-05,0.0273992686844744,0.001676952761049,0.0002126981830302,True,Angleterre,Angleterre,True
Premier League,EFL Championship,1.281349590523786e-05,0.0003976495108427,0.8075226660332299,7.436776919851433e-06,5.589189319974947e-05,3.374372496131578e-05,0.0001677314814642,0.1913546378875762,9.29055866970592e-05,0.0003545236092037,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,0.000135242641123,2.1584748180785896e-05,0.0003362139865683,2.751725831791571e-05,0.0009589055981183,0.993483383864826,0.0040706089952237,1.0086532122097263e-05,0.0006602778769486,0.000296178498571,True,France,France,True
EFL Championship,Premier League,6.896372236342481e-05,4.916601196264391e-05,0.4577081632423515,5.975320233660989e-05,1.4728897727142978e-05,0.0006155155367715,0.0002313409617459,0.5412231378438784,1.270760836262515e-06,2.7959820026479108e-05,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,0.0004142913844798,0.0002039444380146,0.000469160076448,0.9272524384677084,0.0681663328511076,0.0006183666543178,0.0004448433374973,0.0019725811225649,1.3253158873729597e-05,0.000444788508987,True,Espagne,Espagne,True
Bundesliga 2,LaLiga 2,0.0387174238553825,0.1438454889499146,0.0042552779949255,0.0001182210243224,0.8064796242337122,0.0002803558368896,0.0008347865136648,0.0007106283078485,0.0015012654794864,0.0032569278038532,True,Allemagne,Espagne,False
Premier League,EFL Championship,0.0045043855102305,0.0041058678069045,0.8673218726454338,0.0006005174524855,0.0001199080625461,0.0002931444731039,0.0003221923155262,0.1226949079826963,9.088926758948622e-06,2.811482431382756e-05,True,Angleterre,Angleterre,True
Serie B,Premier League,0.000471025745745,0.0017578259180373,0.0529696092045235,0.0025332688817926,0.0027316478134793,0.0038197189271719,0.0031765080447229,0.3634962829970219,0.2633854664585964,0.3056586460089088,True,Italie,Angleterre,False
Premier League,EFL Championship,3.205784363358733e-05,0.0001658900112882,0.9748807573326104,2.771507942270056e-05,0.000103378329642,0.0002222724005966,0.0001328085802096,0.0236519768984173,4.944766754990898e-05,0.0007336958566292,True,Angleterre,Angleterre,True
LaLiga 2,Serie B,4.468635246847825e-05,0.0004078845365327,0.1244708194945602,3.73163027767251e-06,0.3742264763014318,4.4348127194844605e-05,0.0043388548038282,0.0003263720631967,0.0005749106569301,0.4955619160335791,True,Espagne,Italie,False
Premier League,EFL Championship,1.4845373057213674e-05,0.0002212999196745,0.9699123967603814,2.31859491623589e-05,7.15954382774772e-05,1.632566704767444e-05,0.0001869668756183,0.0292981097937159,0.0001265844481072,0.0001286897749574,True,Angleterre,Angleterre,True
Serie A,Serie B,0.0004823102762736,0.0002134215405566,0.0063059622240233,0.0007046702780689,0.0018926206548992,0.0010326764095647,0.0008204014828696,0.10297747193022,0.034355998444412,0.8512144667591118,True,Italie,Italie,True
Premier League,EFL Championship,0.0001059229083984,0.0001633598556023,0.575161158346694,0.0005511267410631,0.001167255848821,0.0043785639125296,0.0003922408460901,0.4178207377105464,3.9576082448633975e-06,0.0002556762220099,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,9.877554171387852e-05,0.0015023814774994,0.0030938794302303,0.000242223139885,0.00020086643465,0.9644520441154488,0.0292442784909932,0.0010589041010715,7.143255889444599e-05,3.521470961297753e-05,True,France,France,True
Bundesliga 2,Bundesliga,0.9240720797114176,0.0630124371970038,0.0007134956077882,0.0003004275950116,0.0003409681517546,0.0005843101421111,2.623360727758808e-05,0.0002764268392779,0.0085281824730928,0.0021454386752646,True,Allemagne,Allemagne,True
Ligue 2,Ligue 1,0.0004867306191611,0.0006238408623948,0.0173959331567205,0.0002699480670388,0.0001549704667352,0.5751423481400815,0.4032667678956286,0.0024602886324143,0.0001513386086281,4.7833551196700114e-05,True,France,France,True
Premier League,EFL Championship,0.0001581894841027,0.0001281845606705,0.9409399680528692,3.5397408733564904e-05,1.1837473036597804e-05,4.0544275427241497e-05,1.4407352718146162e-05,0.0586653841876415,4.981520347826302e-06,1.105684452346375e-06,True,Angleterre,Angleterre,True
Serie A,Serie B,0.000254198274904,0.0028613533778302,0.1891782782450974,5.663722258515207e-05,0.0416650735864327,0.0002926339015488,0.0190854494568935,0.0004623671664958,0.0813900302812983,0.6647539784869136,True,Italie,Italie,True
Bundesliga 2,EFL Championship,1.0396429553547392e-05,0.3061301753086887,0.4100735115587022,4.585831758515369e-06,0.001002639445088,3.360326305291982e-05,0.1250393552217119,0.0008448883387939,0.0002125626389522,0.1566482819636979,True,Allemagne,Angleterre,False
Bundesliga 2,Bundesliga,0.9581424897787952,0.0401871250689923,0.0012749877355402,8.92684940945525e-05,6.850661849629178e-05,3.798323702473832e-05,3.422989778794061e-05,0.0001405400016465,3.0081902111691555e-06,2.186097741086824e-05,True,Allemagne,Allemagne,True
Ligue 2,EFL Championship,5.302666674357906e-06,0.0001893681961904,0.92997849441714,9.107917146705886e-06,0.0220679443285551,1.6034065961678047e-05,0.0475675852530791,4.595585002090126e-05,2.237038225037504e-05,9.783692298113852e-05,True,France,Angleterre,False
Premier League,EFL Championship,0.0104516249355427,0.0055586877599155,0.84137133231999,0.0018211910828181,0.0036738752482785,0.0005404502483643,0.0016438206844795,0.1348073802210638,4.260190183832606e-05,8.903559770880867e-05,True,Angleterre,Angleterre,True
Bundesliga 2,Bundesliga,0.7052110186571738,0.2801173414981999,0.0109111593514571,8.67642914047455e-05,5.651622479344426e-05,6.522488888890566e-05,0.0001112391986515,0.0033422934709371,4.901327117250577e-05,4.942914732069352e-05,True,Allemagne,Allemagne,True
EFL Championship,Premier League,8.210585048301679e-06,0.00017688196146,0.0229249829297151,4.571997120716187e-05,0.0001747568950162,0.0006188957875687,0.0012445635839526,0.974507085390386,4.07795496040172e-05,0.0002581233460415,True,Angleterre,Angleterre,True
LaLiga,LaLiga 2,0.000221117431502,0.0008528900894822,0.0025156318002209,0.0552400368431565,0.8547137198994837,0.0017834607896563,0.0032009370531121,0.0022483621522079,0.0006674675335974,0.0785563764075807,True,Espagne,Espagne,True
Premier League,EFL Championship,2.394513248048071e-06,1.943902954747964e-05,0.9994794459889016,8.514868055695497e-07,4.484210172610653e-05,2.93193480407062e-06,4.3084293093176265e-05,0.0002990133253599,0.0001059976562926,1.99967022130495e-06,True,Angleterre,Angleterre,True
LaLiga,LaLiga 2,0.0003081759152795,0.0002664841632345,0.0018613306070669,0.1070192884038983,0.883865599292974,0.0001575437108213,0.0016880950222709,0.0020226793223471,0.0008150251204619,0.0019957784416451,True,Espagne,Espagne,True
Bundesliga 2,EFL Championship,2.36758508469414e-05,0.1950513881423975,0.777183010488768,1.5144037022513537e-05,0.0002939883436128,0.0013293079663866,0.004466768411128,0.0088350487813474,0.0068201343855044,0.0059815335929854,True,Allemagne,Angleterre,False
Bundesliga 2,Bundesliga,0.6677011758086606,0.3142794567531033,0.0003237501837194,0.0011131184607645,0.0006364757576673,0.0010624085759479,0.0020326178465422,0.0122101521241,0.000456532301843,0.0001843121876511,True,Allemagne,Allemagne,True
Bundesliga 2,Bundesliga,0.9509157071431256,0.0464621117118443,0.0018298922965331,8.029250360739049e-05,0.0001272865415052,0.0002746866987819,6.331534425292931e-06,0.0001739966803787,7.667834401447863e-05,5.301654578349976e-05,True,Allemagne,Allemagne,True
LaLiga,LaLiga 2,7.495588854230719e-05,8.929371246602911e-05,0.0004377965774943,0.0015344822587001,0.9958202931800444,1.0625901611497602e-05,1.7676634936434118e-06,0.0003507238134495,0.0015334127550768,0.0001466482491214,True,Espagne,Espagne,True
EFL Championship,Premier League,1.306020631495206e-05,0.0007681845565614,0.3758852684593711,0.0001196955260285,0.0008977948054969,0.0003925268417589,0.001821076107152,0.6189282336231694,0.0001020042157858,0.0010721556583606,True,Angleterre,Angleterre,True
LaLiga,LaLiga 2,0.0012122527475285,0.0010470144611219,0.2156779692935571,0.1432656013041589,0.6161956826207116,0.0001833009915089,0.0028930288512133,0.0177817783087373,9.94302672894224e-06,0.0017334283947332,True,Espagne,Espagne,True
Premier League,EFL Championship,1.0218737599117046e-05,0.0002242888701924,0.737035785260422,1.0018084024215384e-05,0.0001171612713511,7.8938680848058e-06,0.0001298320244718,0.2622943149898599,5.695509064589368e-05,0.0001135318033487,True,Angleterre,Angleterre,True
Serie A,Serie B,6.68196916477505e-06,0.0132190607471633,0.046825137722,2.401925313480931e-05,0.0715171430548078,6.441887538198168e-05,2.1583810480610007e-05,0.0007843807982645,0.0198195064121056,0.8477180673574962,True,Italie,Italie,True
Bundesliga 2,LaLiga 2,3.388321301914297e-05,0.0519719975555692,0.0020226853802845,5.487880203695055e-06,0.9456048536586938,3.4819034870662144e-06,4.901828205392267e-06,4.536723483268621e-06,0.0001028566109938,0.0002453152460598,True,Allemagne,Espagne,False
EFL Championship,Premier League,0.0003731643214113,0.0023305102551485,0.2334105221146701,0.0001030878042951,1.6090728280586452e-05,0.0001178098023855,0.000458603981246,0.7630870289190945,5.664514428374851e-05,4.653692918436277e-05,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,0.0001540096766739,0.0002011918181801,0.0050843183216332,3.4519207996406475e-05,0.0031582022512153,0.9243219389547924,0.0623230612343118,0.000590987506898,9.632914599638523e-05,0.0040354418823024,True,France,France,True
Premier League,EFL Championship,4.274138434861448e-05,0.0001670846737366,0.8167761992233084,4.423696744538189e-05,8.529900618967655e-06,3.5598004713846135e-05,9.28302994456553e-06,0.1829036676274142,6.5733572349474725e-06,6.085831234626691e-06,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.00100392726045,0.0003320550133234,0.6127389116521991,0.0004709523399032,0.0017465128240423,0.0005647540897236,0.0017470515528335,0.3811957405024163,8.106957094720201e-05,0.0001190251941612,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.0015396419402442,6.364442586248727e-05,0.1379475524501802,0.0001236903548522,0.0003045146519918,0.0007657107270899,0.0002269774140838,0.8589290499719316,1.5828091742911433e-05,8.338997202066827e-05,True,Angleterre,Angleterre,True
Bundesliga,Bundesliga 2,0.0308356325776478,0.8415693673270822,0.0004788504069916,0.0005871165941482,9.203175035763958e-05,0.0005605768999543,1.2511774993049852e-05,0.1255169618647523,0.0003242395794023,2.271122467021794e-05,True,Allemagne,Allemagne,True
Ligue 2,Ligue 1,0.0037235623174854,0.0005032853958632,0.0035017090671496,0.0001499524310116,0.0001759741425743,0.8814972958467291,0.1089762931074863,0.0014097079354458,5.624488481793736e-05,5.974871436560653e-06,True,France,France,True
Ligue 2,Ligue 1,1.878048070258436e-06,0.0001338759059071,0.000155512004248,2.0238414557415203e-06,5.628103350848856e-05,0.9584266195646908,0.0408880115624492,0.000309204209706,2.2124091305924573e-05,4.469738658189375e-06,True,France,France,True
EFL Championship,Premier League,0.001062742539286,0.0006244845436609,0.3669342227933054,0.0001945350507533,0.0001692239981844,0.0005181250182367,0.0001738072342049,0.6302985038282932,5.351041671579808e-06,1.900395240347781e-05,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,0.0004273216832587,0.0002684169352852,0.0045437701385339,0.9603943294276648,0.0320752319049002,0.0003437449834848,9.525568341053986e-05,0.0006880775767609,4.872389404614624e-05,0.0011151277726544,True,Espagne,Espagne,True
Ligue 2,Ligue 1,0.0004453125882433,5.202827475195485e-05,3.359307544876323e-05,0.0001094966132662,3.958431051492605e-05,0.975022290882936,0.0128966615693253,0.0106683237858325,0.0005965188501571,0.0001361900495236,True,France,France,True
Premier League,EFL Championship,0.0009007420876435,0.000118380531072,0.9155762619366334,3.332863731656526e-05,6.130762913928358e-06,5.578557371834354e-05,7.01099478358269e-06,0.0832932942016625,6.869310185326533e-06,2.195964070893332e-06,True,Angleterre,Angleterre,True
Serie B,Serie A,0.0150727075464844,0.0047112315600419,0.0138608276700134,0.0025015775100312,0.0011449074239299,0.0010612543528044,0.0009725565480813,0.0041987213146572,0.6398364767233394,0.3166397393506163,True,Italie,Italie,True
Premier League,EFL Championship,0.0005237201961285,0.0008671916456911,0.5115853547878776,0.006931911037444,0.0073615413196806,0.0019377024202331,0.0017308794049452,0.4663316175746167,0.0003612962487405,0.0023687853646424,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,4.052371649660913e-05,0.0012952794356206,0.0007424590647061,0.8134008655283468,0.1786219317904963,0.0002208548396486,0.0005910664744107,3.122521046065418e-05,0.0007897469889937,0.0042660469508192,True,Espagne,Espagne,True
EFL Championship,Premier League,1.54731925706474e-06,3.549204383689929e-06,0.126878942025194,6.021294732566647e-07,5.752556896998621e-06,3.192508557802736e-06,1.6710562435816496e-06,0.8730798075285491,2.4384731757465844e-06,2.2497198268711973e-05,True,Angleterre,Angleterre,True
EFL Championship,Premier League,3.6714717165821664e-05,0.0065273329292691,0.3373937697795686,8.614870555727729e-05,0.0007389493226554,0.0065538476622483,0.0306508996551624,0.61330907571686,0.0028508138775266,0.0018524476339863,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,1.3235953928496102e-06,0.0016943294274028,0.0011834703159584,0.8577056358843671,0.1359404803999435,2.8053949912306327e-06,0.000380841518492,0.0006568067028762,0.0002891572278445,0.0021451495327312,True,Espagne,Espagne,True
Premier League,EFL Championship,3.750704924980391e-05,0.0003155692486327,0.7125557269556256,0.000115583051338,0.0001046793319409,0.0002087676217726,0.0002124547713375,0.2863342451984848,5.884921463813059e-06,0.000109581850154,True,Angleterre,Angleterre,True
Ligue 1,Ligue 2,0.0004035996980441,0.0001937160910956,0.0040789294081958,0.0003463285367334,0.00024155800384,0.0098252929036219,0.9809011132817858,0.0038586018827203,9.616438714637486e-05,5.469580681612576e-05,True,France,France,True
Premier League,EFL Championship,0.0002291691527119,0.0003608861942536,0.7082076974577404,5.835802417321656e-05,4.034603705002423e-05,0.0006249973120839,1.4267776186621887e-05,0.2904361580422183,1.6902079534813396e-05,1.1217924047028588e-05,True,Angleterre,Angleterre,True
Bundesliga,Bundesliga 2,0.0741762714359398,0.9180545521294748,0.0050046583085507,6.026983336597042e-05,0.0004343803307144,6.091734538031292e-05,0.0009422090729534,0.0004612123010668,0.0007189484119987,8.658083055541077e-05,True,Allemagne,Allemagne,True
LaLiga,LaLiga 2,0.0012410121329848,0.0010311392362408,0.0031428684967339,0.0106933671488793,0.6574056174757515,0.0002615335571687,0.000153996270055,9.29595744003006e-05,0.3252943962949594,0.0006831098128258,True,Espagne,Espagne,True
EFL Championship,Premier League,4.318213320376116e-05,0.0002255032196645,0.3907110556189137,6.162304229129661e-05,6.342077323663402e-05,2.8534896287212697e-05,0.0001264504666995,0.6085940365898582,9.819124279696592e-05,4.800201704819668e-05,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.0001614175300616,0.0001255197754226,0.26350469856767,0.0015045506514322,0.0002952470147307,0.0003518730257851,0.0001753827876083,0.7335283615062541,9.424196562601113e-05,0.000258707175409,True,Angleterre,Angleterre,True
Ligue 1,Ligue 2,5.497593395248096e-05,0.001063047595442,0.019011369399174,9.87246681988336e-06,0.1823357096345504,0.108775101325591,0.6739327119108339,2.7311864149516887e-05,0.0011903690146158,0.0135995308548709,True,France,France,True
