y_true,y_pred,prob_class_Bundesliga,prob_class_Bundesliga 2,prob_class_EFL Championship,prob_class_LaLiga,prob_class_LaLiga 2,prob_class_Ligue 1,prob_class_Ligue 2,prob_class_Premier League,prob_class_Serie A,prob_class_Serie B,erreur,pays_true,pays_pred,meme_pays
Ligue 2,Ligue 1,0.003728347,0.0012072686,0.0013659776,0.0064509693,0.0021148939,0.9435044,0.015257843,0.006355161,0.007269241,0.012745858,True,France,France,True
LaLiga 2,LaLiga,0.0013950097,0.0019324397,0.0019068032,0.7523975,0.23420174,0.0051202266,5.520239e-05,0.0017479514,0.000138329,0.0011048578,True,Espagne,Espagne,True
Premier League,EFL Championship,0.00450671,0.0015669025,0.793881,0.001764571,0.0005548581,0.0015589357,0.0031022097,0.19244541,0.00042926928,0.0001901563,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.010718246,0.003373823,0.64846414,0.013667483,0.00086266553,0.004867167,0.0008279275,0.31423447,0.0007626273,0.0022214567,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,0.00040692466,0.001344361,0.016454099,0.83212936,0.14511946,0.00059264223,0.0010206085,0.0005817714,0.0010602537,0.0012904936,True,Espagne,Espagne,True
Premier League,EFL Championship,0.00047151608,0.00055999815,0.66238195,0.0022058855,0.00021865993,0.0010464573,0.00054260663,0.3317488,0.00069907744,0.00012508954,True,Angleterre,Angleterre,True
Ligue 1,Ligue 2,0.018467529,0.0077821505,0.015119498,0.0018302693,0.001641301,0.29661977,0.65068674,0.0067703375,0.00077468663,0.00030768214,True,France,France,True
EFL Championship,Premier League,9.814262e-05,0.0014939359,0.26122263,0.00023738253,0.0002458359,0.015282884,0.0030385978,0.7166846,0.00047471345,0.0012212876,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.00045477468,0.0014672042,0.72330123,0.0047810343,0.0010375974,0.006353467,0.00028163844,0.2611389,0.00033587933,0.0008483278,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,0.0010857403,0.00010688895,0.0022180595,0.00011097385,0.008420001,0.9670778,0.019314745,0.00025812828,9.4473035e-05,0.0013132208,True,France,France,True
Bundesliga 2,Bundesliga,0.5683861,0.37434474,0.048341595,0.0003864131,0.00053023273,0.001043673,0.0003258836,0.0056499317,0.0009169358,7.4569e-05,True,Allemagne,Allemagne,True
Serie B,Serie A,0.0010567917,0.01140276,0.096847706,0.0006306562,0.04749483,0.029591376,0.050857663,0.046280842,0.5582709,0.15756655,True,Italie,Italie,True
LaLiga 2,Serie B,0.00059190934,0.0055097486,0.024806323,2.2049304e-05,0.25973725,0.0002288659,0.0012429502,0.00029409002,0.10556135,0.6020055,True,Espagne,Italie,False
LaLiga,LaLiga 2,0.0003495872,0.016380493,0.0030509864,0.2645387,0.7040157,0.0031231777,0.00033841172,0.0030762914,0.004387594,0.00073912175,True,Espagne,Espagne,True
LaLiga 2,LaLiga,0.0008177171,0.0006783335,0.0017253879,0.6485257,0.31634971,0.004982211,0.020147508,0.00408942,0.001627475,0.0010565447,True,Espagne,Espagne,True
Bundesliga 2,Bundesliga,0.47730643,0.4319674,0.048924837,0.0070181047,0.0053311274,0.0058328495,0.0026340957,0.01904224,0.0015785443,0.00036438365,True,Allemagne,Allemagne,True
Bundesliga 2,Bundesliga,0.7388474,0.24190383,0.00742238,0.0015008346,0.0010132262,0.0010090292,0.00011923646,0.002259908,0.005661731,0.00026244397,True,Allemagne,Allemagne,True
Premier League,EFL Championship,0.012964656,0.0034434148,0.5374167,0.001756205,0.00061530597,0.0015217056,0.0013984073,0.44044605,0.00022667595,0.00021086773,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.00039766837,0.002843755,0.46380934,0.00033922395,0.00039845097,0.017218258,0.004567361,0.5088612,0.000595747,0.00096895825,True,Angleterre,Angleterre,True
Bundesliga 2,Serie A,0.003530855,0.3362285,0.033974715,0.05806373,0.0077763717,0.012458506,0.00056863885,0.049729176,0.47014245,0.027527051,True,Allemagne,Italie,False
Premier League,EFL Championship,0.0020407403,0.027780721,0.5921514,0.0013319931,0.0028359054,0.008928373,0.00055535213,0.33539113,0.02475323,0.0042311684,True,Angleterre,Angleterre,True
Serie B,Serie A,0.0015220155,0.0005679625,0.00014062523,0.00015029026,0.00033377044,9.936289e-05,3.52605e-05,0.00025980882,0.96430546,0.03258548,True,Italie,Italie,True
LaLiga 2,LaLiga,0.0005071987,0.0047577233,0.00028193026,0.9344016,0.05396881,0.0009436176,6.852068e-05,0.0017335601,0.0007784292,0.002558615,True,Espagne,Espagne,True
Premier League,EFL Championship,0.00013996888,0.001236431,0.8748127,0.0018133791,0.00016878576,0.0043441793,0.00029486645,0.11681669,0.00018848888,0.00018451558,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.0022269045,0.00016319742,0.01499501,0.0008042801,0.00017425904,0.0031858713,0.00022649855,0.96409345,0.013517303,0.0006131956,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.0029345616,0.0069612106,0.40203184,0.0038845087,0.011130214,0.0015583481,0.0026342017,0.5657174,0.0014803042,0.0016673955,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.00016043587,0.00134894,0.8579558,0.008589226,0.002492523,0.001955529,5.9369882e-05,0.12603337,0.0010000579,0.00040479813,True,Angleterre,Angleterre,True
Ligue 1,Ligue 2,0.00018561534,0.0020947328,0.1363833,7.914295e-05,0.00097165006,0.28979048,0.5607433,0.0013423522,0.0030085752,0.005400906,True,France,France,True
Serie B,EFL Championship,0.00022013528,0.0018832365,0.73537844,0.00042945097,0.034105733,0.0036842367,0.013238856,0.10880846,0.004686126,0.09756536,True,Italie,Angleterre,False
Premier League,EFL Championship,0.0019641651,0.0005633092,0.85486,0.0053780107,0.005054985,0.002171915,0.00026295253,0.12862693,0.0009554244,0.00016233687,True,Angleterre,Angleterre,True
LaLiga,LaLiga 2,0.00061216176,0.0003300841,0.00041382716,0.11296792,0.87595814,0.0024388426,0.004255981,0.0002406225,0.0018766426,0.00090578006,True,Espagne,Espagne,True
Serie B,Serie A,0.00025640518,0.05307694,0.10734141,0.0003764966,0.038452532,0.0005492101,0.025083307,0.0014416178,0.60170966,0.17171246,True,Italie,Italie,True
Ligue 2,Ligue 1,0.0034411054,0.0062508243,0.001508382,0.0033922936,0.007031667,0.7917427,0.18433592,0.00087730825,0.001191983,0.00022778963,True,France,France,True
LaLiga 2,Ligue 1,0.015226676,0.012195928,0.17922431,0.032950826,0.20933627,0.48073998,0.012541018,0.025152072,0.031403285,0.0012296747,True,Espagne,France,False
Premier League,EFL Championship,0.008810512,0.0047171437,0.51998436,0.0035964132,0.0007257894,0.008708456,0.0009474794,0.45082444,0.00034134704,0.0013440865,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,0.0033145002,0.00057750504,0.0034812437,0.005755933,0.018874677,0.8720495,0.08484915,0.006725335,0.002448777,0.0019233277,True,France,France,True
Ligue 1,Ligue 2,0.001987098,0.0061975773,0.002460309,0.007536903,0.016712595,0.45455644,0.50949603,0.0003869155,0.00023293648,0.0004332188,True,France,France,True
EFL Championship,Premier League,0.0016709066,0.0046391943,0.39957258,0.0057649054,0.00967751,0.004067665,0.0027822468,0.55761194,0.0028551186,0.011357901,True,Angleterre,Angleterre,True
Serie A,Serie B,0.021331728,0.034576535,0.06386849,0.00033219773,0.0051098834,0.0065937536,0.012168039,0.002467366,0.13132374,0.7222283,True,Italie,Italie,True
LaLiga 2,LaLiga,0.00035603432,0.001902152,0.00056664966,0.9861443,0.0066259494,0.0033721484,2.2593515e-05,0.00017271144,0.0003910533,0.00044644743,True,Espagne,Espagne,True
Premier League,EFL Championship,0.0019002181,0.002732203,0.59460646,0.0022516001,0.0004326716,0.0011678981,0.0004849964,0.39584264,0.0002705166,0.0003107632,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.027735848,0.008083318,0.23345694,0.0004403336,0.00030658234,0.002228967,0.00027922468,0.7271373,0.00028237468,4.9129812e-05,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.011081038,0.0056386967,0.9375753,0.00026084794,0.00026732424,0.0011748719,4.8346996e-05,0.04337232,0.0005559568,2.534435e-05,True,Angleterre,Angleterre,True
Serie A,Serie B,0.012518418,0.0031704248,0.0021269326,0.001342726,0.0058098,0.0047408277,0.003918301,0.0027350392,0.3766413,0.5869962,True,Italie,Italie,True
EFL Championship,Premier League,0.0006885284,0.0020756442,0.44095036,0.00045998167,0.0041952645,0.0038875262,0.0029899285,0.54370916,0.00042799162,0.0006156142,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.013612669,0.015355065,0.6714196,0.0024818762,0.00048571604,0.0036294954,0.00039405632,0.29088396,0.0010654955,0.0006720772,True,Angleterre,Angleterre,True
Serie B,LaLiga 2,0.002166402,0.0046482696,0.004033535,0.10522076,0.37359926,0.27891284,0.0011374281,0.0027673661,0.01748845,0.21002571,True,Italie,Espagne,False
Serie A,Serie B,2.0281503e-05,0.010079393,0.0074248486,0.00071736024,0.012215652,0.00016370363,0.004545262,0.0012101715,0.08195237,0.88167095,True,Italie,Italie,True
EFL Championship,Premier League,0.004269842,0.0007703488,0.45055553,0.0011995898,7.3369716e-05,0.000331873,3.0985855e-05,0.54267377,7.96079e-05,1.5056376e-05,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,0.0045986776,0.0033301513,0.007964473,0.009790641,0.0027139497,0.65039295,0.3156965,0.0033539888,0.000594414,0.0015641893,True,France,France,True
Premier League,EFL Championship,0.0035766915,0.0015372923,0.6247309,0.014080759,0.005474326,0.0015625587,0.0009736591,0.34754893,0.00039101703,0.00012388856,True,Angleterre,Angleterre,True
EFL Championship,Premier League,9.41785e-05,0.0030572019,0.4039491,0.00023650791,0.00018390872,0.0005894962,0.00050564384,0.590633,0.00027917916,0.0004718005,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.00019039211,0.0014171583,0.43340343,0.0002623505,0.00037859083,3.0636464e-05,0.00024418777,0.5626623,0.0006909135,0.00072004384,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,0.00020271787,0.0006579915,0.0056551164,0.00011158456,0.00058540644,0.8050276,0.18403384,0.0027853302,9.9006844e-05,0.0008414242,True,France,France,True
LaLiga,LaLiga 2,0.0014675184,0.00052814465,0.0010993648,0.41434634,0.574517,0.0033469724,0.0001687643,0.00072772667,0.00091293774,0.00288526,True,Espagne,Espagne,True
LaLiga,LaLiga 2,0.0021118594,0.012351022,0.26891375,0.21163361,0.30791017,0.010136653,0.0008134722,0.1847662,0.00095498073,0.0004082583,True,Espagne,Espagne,True
Ligue 2,Ligue 1,0.016896086,0.018613566,0.0009254486,0.015802454,0.004654884,0.6887114,0.24531706,0.008357332,0.00051416486,0.00020762105,True,France,France,True
EFL Championship,Premier League,8.923156e-05,0.0011015249,0.23495077,4.459517e-05,2.6995405e-05,0.000120705656,0.00022299882,0.76304156,0.00033983742,6.1774364e-05,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.00070632895,0.0002107429,0.2230273,0.002721522,0.0009806752,0.0024909582,0.0012222312,0.7670753,0.0002383366,0.0013266118,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0010196288,0.00030210085,0.796962,0.0005923764,0.00017981426,0.0005186541,0.0007361579,0.19925994,5.292724e-05,0.00037635534,True,Angleterre,Angleterre,True
Premier League,EFL Championship,8.333988e-05,0.0026781876,0.8945057,0.00010200679,0.0047619464,0.0026653353,0.00708973,0.0761679,0.0026752327,0.009270692,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.00020655378,0.0030078904,0.58406824,0.001944859,0.010682199,0.0020881994,0.0026130436,0.3194221,0.008216931,0.06774998,True,Angleterre,Angleterre,True
EFL Championship,Premier League,3.069975e-05,0.0010367685,0.19363154,2.2654784e-05,0.00012297257,0.00021661745,0.000725913,0.80359024,8.277716e-05,0.00053975295,True,Angleterre,Angleterre,True
Serie A,Serie B,0.0013130098,0.0014029092,0.0005345918,0.017514007,0.0020231593,0.0038672206,0.000135092,0.03695603,0.36281607,0.5734379,True,Italie,Italie,True
Premier League,EFL Championship,0.0057191527,0.0014562734,0.8212459,3.6520007e-05,0.0001872793,6.19175e-05,0.00040531604,0.17037663,0.00028011372,0.00023093751,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.03100597,0.009062598,0.6874152,0.0043888525,0.017993761,0.0066003054,0.0046400987,0.22855894,0.0019603665,0.008373939,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.009180126,0.008461718,0.7475407,0.07450123,0.019394469,0.0016735321,0.0038231323,0.13380271,0.00091492553,0.00070747954,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.0057887854,0.0065032383,0.45135096,0.0003848115,0.00014818921,0.00063087686,5.5106062e-05,0.53441614,0.0006200846,0.00010183574,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,0.0031569586,0.0027056695,0.001964113,0.85584724,0.1170216,0.0035193742,0.0023328268,0.0051734014,0.001547148,0.0067316727,True,Espagne,Espagne,True
Premier League,EFL Championship,0.00037121188,0.00016186792,0.6379357,0.0021860718,0.0016180187,0.00044284124,0.0007766153,0.35608238,7.073111e-05,0.00035454493,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0015058981,0.00096101663,0.50484604,0.0011734748,0.00076605484,0.004895642,0.00093220867,0.48433384,0.00030243248,0.0002833768,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.008298471,0.002383017,0.6118655,0.009076794,0.0011378423,0.0029558411,0.010227546,0.3536022,0.00027231482,0.00018042632,True,Angleterre,Angleterre,True
Bundesliga 2,Bundesliga,0.46895647,0.42233396,0.0015706208,0.053803723,0.0034440865,0.03629352,0.00036911882,0.010693996,0.0019453373,0.00058917043,True,Allemagne,Allemagne,True
Ligue 2,Ligue 1,3.5759356e-05,0.00012061649,0.004565044,1.4315321e-05,0.0011727794,0.9479992,0.04118116,0.0013394384,0.0014380207,0.0021336267,True,France,France,True
Serie A,Serie B,8.1000624e-05,0.024432994,0.0040708124,0.000655345,0.022420505,0.0001695858,0.006520686,0.00035355604,0.13135713,0.8099384,True,Italie,Italie,True
LaLiga,LaLiga 2,0.0023138062,0.0010571482,0.13058451,0.34367564,0.47838706,0.0016074391,0.02801558,0.008517377,0.0006469771,0.005194417,True,Espagne,Espagne,True
Bundesliga,EFL Championship,0.24991281,0.018248798,0.70090646,0.00036095383,0.001420884,0.00074030005,0.001869664,0.02172142,0.0018257436,0.0029930146,True,Allemagne,Angleterre,False
Premier League,EFL Championship,1.8661538e-05,0.015959835,0.81603205,5.266041e-05,9.851404e-05,3.9086673e-05,0.0017997187,0.16264476,0.00039259813,0.0029620861,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.004218967,0.00047621594,0.48169613,0.00070746033,0.0010590915,0.004750817,0.0029924319,0.5035485,0.00017980354,0.00037058495,True,Angleterre,Angleterre,True
Bundesliga 2,Bundesliga,0.7651481,0.12836033,0.035298377,0.021742076,0.0018487928,0.0015840695,0.0049899416,0.026773622,0.010714987,0.0035396859,True,Allemagne,Allemagne,True
Premier League,EFL Championship,0.008018195,0.0019275735,0.60660535,0.0020473136,0.0008991876,0.006350776,0.0016921115,0.37165806,0.00036361662,0.0004377984,True,Angleterre,Angleterre,True
Serie B,Bundesliga 2,0.0066677593,0.61466247,0.027841048,0.010802137,0.052590962,0.0018687099,0.00038083762,0.0018265123,0.03143658,0.25192297,True,Italie,Allemagne,False
Bundesliga 2,Bundesliga,0.43875346,0.03399513,0.026740072,0.24799573,0.057103228,0.011883525,0.00045938796,0.16107816,0.012465151,0.009526169,True,Allemagne,Allemagne,True
EFL Championship,Premier League,0.00018251975,0.0041390755,0.0224196,0.0019694564,0.00062057807,0.00018502328,0.0011468816,0.9682576,0.0010349139,4.4346085e-05,True,Angleterre,Angleterre,True
Premier League,EFL Championship,5.514974e-05,0.001177838,0.9155436,0.00067683065,0.00044945552,0.000115306655,0.0012388349,0.08030491,8.939658e-05,0.0003486462,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.009197398,0.058086842,0.75009054,0.0015608995,0.004343787,0.0014422436,0.00016540126,0.16408469,0.010405188,0.00062303967,True,Angleterre,Angleterre,True
Serie B,Bundesliga,0.3322575,0.12512664,0.00518522,0.031179814,0.039930444,0.044013813,0.015310019,0.16734006,0.096439354,0.14321712,True,Italie,Allemagne,False
Serie A,LaLiga 2,0.0031327205,0.0040523135,0.0037833597,0.03238655,0.53953177,0.029485498,0.00029090318,0.0147951655,0.14889903,0.2236427,True,Italie,Espagne,False
LaLiga,LaLiga 2,0.0027404928,0.004890202,0.019760616,0.29166588,0.65547377,0.0033263424,0.0026618924,0.018458791,0.0007066644,0.00031535223,True,Espagne,Espagne,True
Premier League,EFL Championship,0.009949785,0.039516594,0.90996164,0.00010248696,0.0031173318,0.00072737347,0.0033458716,0.015001344,0.007943399,0.010334124,True,Angleterre,Angleterre,True
LaLiga 2,EFL Championship,0.0002724807,0.009404848,0.62661004,0.0008327197,0.34925488,0.00031355966,0.007884442,0.00036736255,0.00015630695,0.0049033226,True,Espagne,Angleterre,False
Premier League,EFL Championship,0.0008027687,0.0035812086,0.62198114,0.0015426998,0.001531978,0.0004995621,0.0016739995,0.3661213,0.001947293,0.0003180203,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0042074444,0.013000506,0.7025269,6.8107605e-05,0.0026053432,0.00045060404,0.0022060794,0.271928,0.002558338,0.0004485957,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,0.00034744776,0.004155251,0.008473693,0.0002637986,0.005934351,0.501285,0.4715604,0.0012759083,0.0037678373,0.0029363178,True,France,France,True
Premier League,EFL Championship,0.0048119295,0.0010974656,0.62708664,0.0031392686,0.0010095629,0.0010403709,0.006498156,0.35488924,0.00013784929,0.0002895358,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.00040570844,0.0053583863,0.46797773,0.00013845757,0.000739194,0.012076485,0.0021471926,0.50741816,0.0017908858,0.0019477933,True,Angleterre,Angleterre,True
EFL Championship,Premier League,6.437832e-05,0.0022487154,0.10416578,0.00011260311,0.0040156334,0.0034205548,0.0032271028,0.84711397,0.00045728034,0.03517394,True,Angleterre,Angleterre,True
LaLiga 2,Serie A,0.0012069483,0.0030639523,0.0036697087,0.000629069,0.012299537,0.042870093,8.3658735e-05,0.0016480288,0.91674155,0.017787449,True,Espagne,Italie,False
Premier League,EFL Championship,0.0012598275,0.0016706196,0.6422452,0.0013901121,0.000428796,0.006925219,0.003261019,0.34156096,0.000116838506,0.0011414245,True,Angleterre,Angleterre,True
LaLiga,LaLiga 2,0.002008156,0.020891776,0.000901722,0.42301643,0.54758906,0.0018274426,8.472559e-05,0.0025725877,0.00072816893,0.00037992833,True,Espagne,Espagne,True
LaLiga 2,Premier League,0.004817009,0.051067315,0.09932803,0.10051946,0.27347395,0.015219335,0.04755985,0.4004646,0.004399791,0.0031506624,True,Espagne,Angleterre,False
Bundesliga 2,Serie B,0.0022534693,0.12849307,0.001623936,0.0024187174,0.005850266,0.0053025945,0.00021809267,0.0023445874,0.054261398,0.7972339,True,Allemagne,Italie,False
Bundesliga 2,LaLiga 2,0.0011961138,0.1540393,0.3513685,0.009865775,0.41975635,0.00043504025,0.05260153,0.0013204666,0.0014025376,0.008014442,True,Allemagne,Espagne,False
Bundesliga 2,Bundesliga,0.7670403,0.14445433,0.031306338,0.0007855843,0.0012482106,0.0017372934,0.014348373,0.038415406,0.0005880117,7.616315e-05,True,Allemagne,Allemagne,True
Premier League,EFL Championship,7.906551e-05,0.002432199,0.50621575,0.00027286253,0.0013782848,0.0014776856,0.00013316456,0.4844229,0.0016017235,0.001986383,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,0.00011131276,0.00035216514,0.005877622,6.271227e-05,0.0038037242,0.7198402,0.26404962,0.0016513873,0.000207616,0.004043558,True,France,France,True
Premier League,EFL Championship,0.00039653975,0.0007222548,0.83945674,0.0017692114,0.0005139177,0.00049619994,0.00021913044,0.15600638,2.8076689e-05,0.0003915747,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.000728393,0.00036492784,0.7120965,0.0012117982,8.355253e-05,0.0008190746,9.202513e-05,0.28450134,6.0480157e-05,4.187864e-05,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.001318627,0.04416456,0.13188003,0.05876748,0.03005116,0.01166485,0.00024707112,0.6905509,0.029113038,0.002242288,True,Angleterre,Angleterre,True
Serie B,Serie A,6.989233e-05,0.0011679641,3.7957787e-05,0.00012722642,0.00031302488,3.0144607e-05,1.9561034e-05,4.435959e-05,0.98672533,0.0114645725,True,Italie,Italie,True
Premier League,EFL Championship,0.0017652782,0.004287252,0.7510311,0.00042990618,0.0013106167,0.00040201598,0.0009082316,0.23757184,0.0016262706,0.0006674641,True,Angleterre,Angleterre,True
EFL Championship,Premier League,7.9942656e-05,0.008962952,0.1018141,0.0009681862,0.002755574,0.00043358558,0.0001062299,0.8826545,0.0016484,0.00057648367,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.00031978305,0.0024309712,0.48640698,0.0022180858,0.0006786925,0.00079096056,0.0029736774,0.5002859,0.0014744261,0.0024204662,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.015809799,0.0016441894,0.42034447,0.0017161241,0.00087991497,0.0041428288,0.003560636,0.5501903,0.00029844328,0.0014132225,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,0.0008327605,0.00035707935,0.00028408828,0.95479375,0.038889598,0.0008810962,0.0030363617,0.00029097812,0.0003933676,0.0002409541,True,Espagne,Espagne,True
Premier League,EFL Championship,0.00037828647,0.0049329414,0.6564763,0.000256674,0.012136373,0.0011100887,0.013807091,0.297534,0.005062783,0.008305462,True,Angleterre,Angleterre,True
Bundesliga 2,Bundesliga,0.6755417,0.2587423,0.012530843,0.00079935754,0.0038107112,0.0023320417,0.00591743,0.0039556297,0.0035142761,0.032855723,True,Allemagne,Allemagne,True
LaLiga 2,LaLiga,0.0026031935,0.0039404333,0.010951386,0.73667663,0.16787532,0.012050914,0.00011144646,0.06220425,0.0025977944,0.0009886951,True,Espagne,Espagne,True
EFL Championship,Premier League,0.00016830847,0.0019875814,0.33621255,7.133885e-05,5.585184e-05,0.0003315509,0.0002861256,0.66066116,0.00011741244,0.00010812601,True,Angleterre,Angleterre,True
Premier League,EFL Championship,5.0439663e-05,0.004913,0.65605915,0.0002655594,0.00032814738,0.0050916295,0.00038143253,0.33193362,0.00066678145,0.00031024768,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0027765315,0.091510326,0.52300227,0.07809207,0.032474894,0.025435746,0.00012731196,0.17906697,0.04202908,0.025484826,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0002389257,0.007015649,0.70816034,0.0006513549,0.0031035785,0.0009378741,0.0010237463,0.25616357,0.0008214188,0.021883575,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.0012100002,0.0056163576,0.309355,0.018663453,0.001773218,0.0035511455,0.010643642,0.64003766,0.00015143903,0.008998088,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.009395776,0.0060789594,0.518299,0.038616993,0.0030852943,0.0053787557,0.00037316312,0.41396353,0.004294985,0.0005135262,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,0.0003680836,0.0029675264,0.01471969,0.00013281766,0.00044446465,0.65825933,0.31294373,0.009305027,0.00014602253,0.0007133306,True,France,France,True
Premier League,EFL Championship,0.00056892383,0.0022730469,0.82481325,0.0014786316,0.007632681,0.0030220763,0.002169896,0.14503938,0.008895125,0.0041069873,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,0.00111173,0.000109688655,0.00012578384,0.0017360854,0.00013952698,0.98654723,0.0022475496,0.0025877587,0.0024189374,0.002975737,True,France,France,True
EFL Championship,Premier League,0.00010527183,0.0019175378,0.12179088,0.0007929496,0.004294849,0.0009289211,2.0801219e-05,0.8604748,0.0024656353,0.0072083296,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.00019678134,0.0009383599,0.8052719,0.00011032623,0.00048118096,0.006794255,0.0045713787,0.16958432,0.0018591225,0.010192354,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,0.001511382,0.004319743,0.022906788,0.544165,0.13520724,0.0046057724,4.8669062e-05,0.28417006,0.0027181627,0.00034714313,True,Espagne,Espagne,True
EFL Championship,Premier League,0.0013083188,0.00076040655,0.15888557,0.0009909204,0.0010132176,0.0038377554,0.0022716804,0.8287481,0.0002975393,0.0018865508,True,Angleterre,Angleterre,True
LaLiga 2,Serie B,0.00015725358,0.0017143644,0.0010397739,0.0011652259,0.34623724,0.0010828252,0.00047091258,0.00323789,0.013917525,0.630977,True,Espagne,Italie,False
LaLiga,LaLiga 2,0.0023198153,0.0015981589,0.0011738646,0.25700966,0.7298865,0.0034438567,3.306968e-05,0.0013802911,0.0015715775,0.001583233,True,Espagne,Espagne,True
Serie B,Ligue 1,0.0003490963,0.004509584,0.005387975,0.00047401743,0.00083616446,0.74767435,0.000109084016,0.0027332169,0.0016537682,0.23627271,True,Italie,France,False
Bundesliga,Ligue 2,0.3394024,0.11589766,0.021667628,0.0006436194,0.0016496121,0.0005919864,0.5149066,0.0031801986,0.0018981993,0.0001620982,True,Allemagne,France,False
Ligue 2,Ligue 1,0.0019474946,0.010651045,0.089046955,0.013794433,0.002590403,0.69952095,0.16177776,0.010852333,0.0012947143,0.008523921,True,France,France,True
Serie B,Serie A,0.004823103,0.002078611,0.0011086923,0.0009959374,0.0064248824,0.0005901721,0.00014405986,0.00016501053,0.9356417,0.048027836,True,Italie,Italie,True
Premier League,EFL Championship,0.0039211567,0.0007584839,0.6682299,0.0019447339,0.002006031,0.0027228969,0.0010812262,0.3178876,0.00030280172,0.001145187,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0029136986,0.0007970689,0.8209288,0.0048464253,0.00070498063,0.00081085955,0.00012692803,0.16567057,0.002909478,0.00029109753,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.00024550295,0.019266935,0.4523325,0.0034499136,0.0015410497,0.00020832971,0.0024128545,0.5148172,0.0013442282,0.004381531,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.002073083,0.00091413513,0.66211367,0.02531682,0.00016765019,0.007245238,0.0009532331,0.30070403,0.00026443947,0.00024770712,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,0.0033240148,0.003915495,0.020037726,0.67484885,0.2276818,0.011069145,0.031166393,0.005126131,0.0018855494,0.020944856,True,Espagne,Espagne,True
LaLiga 2,Serie B,0.000117734344,0.0021501258,0.0023108483,0.0007316088,0.0668218,0.00048804557,0.0040750676,0.0049764886,0.006848104,0.9114801,True,Espagne,Italie,False
Bundesliga 2,Bundesliga,0.7246132,0.22368364,0.016175203,0.009887447,0.0026686052,0.0075541465,0.00013223467,0.012863302,0.0019222359,0.0004999731,True,Allemagne,Allemagne,True
Bundesliga 2,Bundesliga,0.5047343,0.45770776,0.028245637,0.00034107955,0.00086097076,0.0008203697,0.0003283438,0.0061862096,0.00067282846,0.00010253442,True,Allemagne,Allemagne,True
Ligue 2,Ligue 1,0.0045630657,0.009628312,0.001662952,0.007439729,0.0022185268,0.84826773,0.112130076,0.0019476193,0.0059163873,0.006225597,True,France,France,True
Premier League,EFL Championship,0.0043291776,0.003197449,0.50401473,0.0060943076,0.0005571025,0.0018750282,0.00064706337,0.47836167,0.000569032,0.00035445142,True,Angleterre,Angleterre,True
Serie B,Ligue 2,7.353225e-05,0.0054999758,0.048511785,0.0005495147,0.05402923,0.004123554,0.4869585,0.0018340589,0.004858248,0.39356157,True,Italie,France,False
